"Hora de muestra";"CE05_IP21_552XI115 IP_ANALOGMAP"
"2022-02-08T08:51:45.727000Z";"2,37016190708925"
"2022-02-08T09:51:45.727000Z";"2,36026537075971"
"2022-02-08T10:51:45.727000Z";"2,38442369179476"
"2022-02-08T11:51:45.727000Z";"2,35433866976099"
"2022-02-08T12:51:45.727000Z";"2,29114088498251"
"2022-02-08T13:51:45.727000Z";"2,23073551309454"
"2022-02-08T14:51:45.727000Z";"2,20131679753659"
"2022-02-08T15:51:45.727000Z";"2,17461065247099"
"2022-02-08T16:51:45.727000Z";"2,19105760253666"
"2022-02-08T17:51:45.727000Z";"2,17238765213957"
"2022-02-08T18:51:45.727000Z";"2,21339490753412"
"2022-02-08T19:51:45.727000Z";"2,24864306497083"
"2022-02-08T20:51:45.727000Z";"2,26501695407287"
"2022-02-08T21:51:45.727000Z";"2,21042426407363"
"2022-02-08T22:51:45.727000Z";"2,24891381503602"
"2022-02-08T23:51:45.727000Z";"2,28102456548827"
"2022-02-09T00:51:45.727000Z";"2,29530332703478"
"2022-02-09T01:51:45.727000Z";"2,2975762822477"
"2022-02-09T02:51:45.727000Z";"2,30289350168009"
"2022-02-09T03:51:45.727000Z";"2,34207538807465"
"2022-02-09T04:51:45.727000Z";"2,34957117643858"
"2022-02-09T05:51:45.727000Z";"2,34922989189438"
"2022-02-09T06:51:45.727000Z";"2,37086970056991"
"2022-02-09T07:51:45.727000Z";"2,36666441022329"
"2022-02-09T08:51:45.727000Z";"2,38247489885435"
"2022-02-09T09:51:45.727000Z";"2,37115137232471"
"2022-02-09T10:51:45.727000Z";"2,39677848023032"
"2022-02-09T11:51:45.727000Z";"2,32756096625409"
"2022-02-09T12:51:45.727000Z";"2,30130873679491"
"2022-02-09T13:51:45.727000Z";"2,28852152191779"
"2022-02-09T14:51:45.727000Z";"2,26900265895903"
"2022-02-09T15:51:45.727000Z";"2,24758645454971"
"2022-02-09T16:51:45.727000Z";"2,17544480938886"
"2022-02-09T17:51:45.727000Z";"2,23132952682187"
"2022-02-09T18:51:45.727000Z";"2,26504387720701"
"2022-02-09T19:51:45.727000Z";"2,27739601665539"
"2022-02-09T20:51:45.727000Z";"2,26251603105546"
"2022-02-09T21:51:45.727000Z";"2,22661770653872"
"2022-02-09T22:51:45.727000Z";"2,24737404740815"
"2022-02-09T23:51:45.727000Z";"2,28034322572428"
"2022-02-10T00:51:45.727000Z";"2,28952165598075"
"2022-02-10T01:51:45.727000Z";"2,31454435836162"
"2022-02-10T02:51:45.727000Z";"2,39159794040087"
"2022-02-10T03:51:45.727000Z";"2,43566472814352"
"2022-02-10T04:51:45.727000Z";"2,42234748211553"
"2022-02-10T05:51:45.727000Z";"2,4159303616742"
"2022-02-10T06:51:45.727000Z";"2,43673594368886"
"2022-02-10T07:51:45.727000Z";"2,47100584139257"
"2022-02-10T08:51:45.727000Z";"2,49966557419757"
"2022-02-10T09:51:45.727000Z";"2,50225861574451"
"2022-02-10T10:51:45.727000Z";"2,51492288895618"
"2022-02-10T11:51:45.727000Z";"2,48079760454234"
"2022-02-10T12:51:45.727000Z";"2,4745507455231"
"2022-02-10T13:51:45.727000Z";"2,48247807907843"
"2022-02-10T14:51:45.727000Z";"2,42533722341366"
"2022-02-10T15:51:45.727000Z";"2,37035796020135"
"2022-02-10T16:51:45.727000Z";"2,32693465285262"
"2022-02-10T17:51:45.727000Z";"2,2998167796684"
"2022-02-10T18:51:45.727000Z";"2,26408465183212"
"2022-02-10T19:51:45.727000Z";"2,25357360966878"
"2022-02-10T20:51:45.727000Z";"2,26195777535774"
"2022-02-10T21:51:45.727000Z";"2,2555982900744"
"2022-02-10T22:51:45.727000Z";"2,28840125956351"
"2022-02-10T23:51:45.727000Z";"2,34562168417072"
"2022-02-11T00:51:45.727000Z";"2,40989856893568"
"2022-02-11T01:51:45.727000Z";"2,45608400212857"
"2022-02-11T02:51:45.727000Z";"2,49204513586286"
"2022-02-11T03:51:45.727000Z";"2,52177903557264"
"2022-02-11T04:51:45.727000Z";"2,50967099858085"
"2022-02-11T05:51:45.727000Z";"2,52278999866245"
"2022-02-11T06:51:45.727000Z";"2,60661036515206"
"2022-02-11T07:51:45.727000Z";"2,65982733517583"
"2022-02-11T08:51:45.727000Z";"2,65935254213408"
"2022-02-11T09:51:45.727000Z";"2,70354906607061"
"2022-02-11T10:51:45.727000Z";"2,74049633969227"
"2022-02-11T11:51:45.727000Z";"2,70303554524937"
"2022-02-11T12:51:45.727000Z";"2,60579629340492"
"2022-02-11T13:51:45.727000Z";"2,50249223736567"
"2022-02-11T14:51:45.727000Z";"2,4642142698594"
"2022-02-11T15:51:45.727000Z";"2,41634006038614"
"2022-02-11T16:51:45.727000Z";"2,34282292341757"
"2022-02-11T17:51:45.727000Z";"2,28110599338557"
"2022-02-11T18:51:45.727000Z";"2,23935844483986"
"2022-02-11T19:51:45.727000Z";"2,23700437446754"
"2022-02-11T20:51:45.727000Z";"2,24940232971807"
"2022-02-11T21:51:45.727000Z";"2,18127958017397"
"2022-02-11T22:51:45.727000Z";"2,19596902383617"
"2022-02-11T23:51:45.727000Z";"2,21779652313572"
"2022-02-12T00:51:45.727000Z";"2,27174854869074"
"2022-02-12T01:51:45.727000Z";"2,29285827610666"
"2022-02-12T02:51:45.727000Z";"2,30604700146547"
"2022-02-12T03:51:45.727000Z";"2,29893461696764"
"2022-02-12T04:51:45.727000Z";"2,34947631274821"
"2022-02-12T05:51:45.727000Z";"2,33444726147841"
"2022-02-12T06:51:45.727000Z";"2,34357307715723"
"2022-02-12T07:51:45.727000Z";"2,34460857837614"
"2022-02-12T08:51:45.727000Z";"2,34854139453078"
"2022-02-12T09:51:45.727000Z";"2,38080543076545"
"2022-02-12T10:51:45.727000Z";"2,40629485000495"
"2022-02-12T11:51:45.727000Z";"2,38877879479066"
"2022-02-12T12:51:45.727000Z";"2,27990195033109"
"2022-02-12T13:51:45.727000Z";"2,22944522872962"
"2022-02-12T14:51:45.727000Z";"2,2055113595161"
"2022-02-12T15:51:45.727000Z";"2,19342782795658"
"2022-02-12T16:51:45.727000Z";"2,1687969869447"
"2022-02-12T17:51:45.727000Z";"2,17413102933014"
"2022-02-12T18:51:45.727000Z";"2,21413974555171"
"2022-02-12T19:51:45.727000Z";"2,23208910575921"
"2022-02-12T20:51:45.727000Z";"2,25157350526112"
